TargetID,StoreID,DateKey,Date,YearMonth,Region,TargetRevenue,TargetProfitMargin,TargetOrders
T-S017-2023-07,S017,20230701,2023-07-01,2023-07,Regional QLD,10000.0,0.2529,80
T-S017-2023-08,S017,20230801,2023-08-01,2023-08,Regional QLD,10000.0,0.261,80
T-S017-2023-09,S017,20230901,2023-09-01,2023-09,Regional QLD,10000.0,0.2588,80
T-S017-2023-10,S017,20231001,2023-10-01,2023-10,Regional QLD,10000.0,0.2643,80
T-S017-2023-11,S017,20231101,2023-11-01,2023-11,Regional QLD,10000.0,0.2564,80
T-S017-2023-12,S017,20231201,2023-12-01,2023-12,Regional QLD,11498.49,0.2556,80
T-S017-2024-01,S017,20240101,2024-01-01,2024-01,Regional QLD,10000.0,0.2636,80
T-S017-2024-02,S017,20240201,2024-02-01,2024-02,Regional QLD,10000.0,0.244,80
T-S017-2024-03,S017,20240301,2024-03-01,2024-03,Regional QLD,10000.0,0.2696,80
T-S017-2024-04,S017,20240401,2024-04-01,2024-04,Regional QLD,10000.0,0.2435,80
T-S017-2024-05,S017,20240501,2024-05-01,2024-05,Regional QLD,10000.0,0.25,80
T-S017-2024-06,S017,20240601,2024-06-01,2024-06,Regional QLD,10000.0,0.2761,80
T-S017-2024-07,S017,20240701,2024-07-01,2024-07,Regional QLD,10000.0,0.2529,80
T-S017-2024-08,S017,20240801,2024-08-01,2024-08,Regional QLD,10000.0,0.2587,80
T-S017-2024-09,S017,20240901,2024-09-01,2024-09,Regional QLD,10000.0,0.2779,80
T-S017-2024-10,S017,20241001,2024-10-01,2024-10,Regional QLD,10000.0,0.255,80
T-S017-2024-11,S017,20241101,2024-11-01,2024-11,Regional QLD,10000.0,0.2548,80
T-S017-2024-12,S017,20241201,2024-12-01,2024-12,Regional QLD,11181.42,0.2482,80
T-S017-2025-01,S017,20250101,2025-01-01,2025-01,Regional QLD,10459.05,0.2514,80
T-S017-2025-02,S017,20250201,2025-02-01,2025-02,Regional QLD,10000.0,0.245,80
T-S017-2025-03,S017,20250301,2025-03-01,2025-03,Regional QLD,10000.0,0.2446,80
T-S017-2025-04,S017,20250401,2025-04-01,2025-04,Regional QLD,10000.0,0.2543,80
T-S017-2025-05,S017,20250501,2025-05-01,2025-05,Regional QLD,10000.0,0.245,80
T-S017-2025-06,S017,20250601,2025-06-01,2025-06,Regional QLD,10000.0,0.2433,80
T-S017-2025-07,S017,20250701,2025-07-01,2025-07,Regional QLD,10000.0,0.253,80
T-S017-2025-08,S017,20250801,2025-08-01,2025-08,Regional QLD,10000.0,0.2668,80
T-S017-2025-09,S017,20250901,2025-09-01,2025-09,Regional QLD,10000.0,0.2495,80
T-S017-2025-10,S017,20251001,2025-10-01,2025-10,Regional QLD,10000.0,0.2548,80
T-S017-2025-11,S017,20251101,2025-11-01,2025-11,Regional QLD,10000.0,0.2494,80
T-S017-2025-12,S017,20251201,2025-12-01,2025-12,Regional QLD,10313.75,0.2466,80
T-S018-2023-01,S018,20230101,2023-01-01,2023-01,Regional QLD,10000.0,0.238,80
T-S018-2023-02,S018,20230201,2023-02-01,2023-02,Regional QLD,10000.0,0.2346,80
T-S018-2023-03,S018,20230301,2023-03-01,2023-03,Regional QLD,10000.0,0.2369,80
T-S018-2023-04,S018,20230401,2023-04-01,2023-04,Regional QLD,10000.0,0.2555,80
T-S018-2023-05,S018,20230501,2023-05-01,2023-05,Regional QLD,10000.0,0.2394,80
T-S018-2023-06,S018,20230601,2023-06-01,2023-06,Regional QLD,10000.0,0.2361,80
T-S018-2023-07,S018,20230701,2023-07-01,2023-07,Regional QLD,10290.4,0.245,80
T-S018-2023-08,S018,20230801,2023-08-01,2023-08,Regional QLD,10105.48,0.2499,80
T-S018-2023-09,S018,20230901,2023-09-01,2023-09,Regional QLD,10000.0,0.259,80
T-S018-2023-10,S018,20231001,2023-10-01,2023-10,Regional QLD,10000.0,0.2539,80
T-S018-2023-11,S018,20231101,2023-11-01,2023-11,Regional QLD,11721.22,0.2504,80
T-S018-2023-12,S018,20231201,2023-12-01,2023-12,Regional QLD,15572.02,0.2278,80
T-S018-2024-01,S018,20240101,2024-01-01,2024-01,Regional QLD,13654.69,0.2367,84
T-S018-2024-02,S018,20240201,2024-02-01,2024-02,Regional QLD,10286.2,0.2481,80
T-S018-2024-03,S018,20240301,2024-03-01,2024-03,Regional QLD,10428.53,0.2512,80
T-S018-2024-04,S018,20240401,2024-04-01,2024-04,Regional QLD,10000.0,0.2467,80
T-S018-2024-05,S018,20240501,2024-05-01,2024-05,Regional QLD,10000.0,0.2348,80
T-S018-2024-06,S018,20240601,2024-06-01,2024-06,Regional QLD,10414.58,0.2471,80
T-S018-2024-07,S018,20240701,2024-07-01,2024-07,Regional QLD,11165.27,0.2367,80
T-S018-2024-08,S018,20240801,2024-08-01,2024-08,Regional QLD,10000.0,0.2402,80
T-S018-2024-09,S018,20240901,2024-09-01,2024-09,Regional QLD,10000.0,0.2371,80
T-S018-2024-10,S018,20241001,2024-10-01,2024-10,Regional QLD,10000.0,0.2374,80
T-S018-2024-11,S018,20241101,2024-11-01,2024-11,Regional QLD,13593.52,0.254,90
T-S018-2024-12,S018,20241201,2024-12-01,2024-12,Regional QLD,21255.72,0.2356,118
T-S018-2025-01,S018,20250101,2025-01-01,2025-01,Regional QLD,20713.24,0.2319,104
T-S018-2025-02,S018,20250201,2025-02-01,2025-02,Regional QLD,12462.25,0.2404,80
T-S018-2025-03,S018,20250301,2025-03-01,2025-03,Regional QLD,10000.0,0.2477,80
T-S018-2025-04,S018,20250401,2025-04-01,2025-04,Regional QLD,10929.61,0.2489,80
T-S018-2025-05,S018,20250501,2025-05-01,2025-05,Regional QLD,13752.93,0.2449,80
T-S018-2025-06,S018,20250601,2025-06-01,2025-06,Regional QLD,14125.58,0.246,80
T-S018-2025-07,S018,20250701,2025-07-01,2025-07,Regional QLD,12618.17,0.2436,80
T-S018-2025-08,S018,20250801,2025-08-01,2025-08,Regional QLD,11731.45,0.2433,80
T-S018-2025-09,S018,20250901,2025-09-01,2025-09,Regional QLD,10789.06,0.2538,80
T-S018-2025-10,S018,20251001,2025-10-01,2025-10,Regional QLD,11110.65,0.244,80
T-S018-2025-11,S018,20251101,2025-11-01,2025-11,Regional QLD,15625.99,0.243,97
T-S018-2025-12,S018,20251201,2025-12-01,2025-12,Regional QLD,18838.46,0.2416,118
T-S019-2023-01,S019,20230101,2023-01-01,2023-01,South Australia,10000.0,0.2536,80
T-S019-2023-02,S019,20230201,2023-02-01,2023-02,South Australia,10000.0,0.2616,80
T-S019-2023-03,S019,20230301,2023-03-01,2023-03,South Australia,10000.0,0.2577,80
T-S019-2023-04,S019,20230401,2023-04-01,2023-04,South Australia,10000.0,0.2548,80
T-S019-2023-05,S019,20230501,2023-05-01,2023-05,South Australia,10000.0,0.2562,80
T-S019-2023-06,S019,20230601,2023-06-01,2023-06,South Australia,10000.0,0.2459,80
T-S019-2023-07,S019,20230701,2023-07-01,2023-07,South Australia,10000.0,0.2566,80
T-S019-2023-08,S019,20230801,2023-08-01,2023-08,South Australia,10000.0,0.2649,80
T-S019-2023-09,S019,20230901,2023-09-01,2023-09,South Australia,10000.0,0.2445,80
T-S019-2023-10,S019,20231001,2023-10-01,2023-10,South Australia,10000.0,0.2598,80
T-S019-2023-11,S019,20231101,2023-11-01,2023-11,South Australia,10000.0,0.2489,80
T-S019-2023-12,S019,20231201,2023-12-01,2023-12,South Australia,11481.8,0.2658,80
T-S019-2024-01,S019,20240101,2024-01-01,2024-01,South Australia,10112.18,0.2625,80
T-S019-2024-02,S019,20240201,2024-02-01,2024-02,South Australia,10000.0,0.2553,80
T-S019-2024-03,S019,20240301,2024-03-01,2024-03,South Australia,10000.0,0.2609,80
T-S019-2024-04,S019,20240401,2024-04-01,2024-04,South Australia,10000.0,0.2505,80
T-S019-2024-05,S019,20240501,2024-05-01,2024-05,South Australia,10000.0,0.2622,80
T-S019-2024-06,S019,20240601,2024-06-01,2024-06,South Australia,10000.0,0.2477,80
T-S019-2024-07,S019,20240701,2024-07-01,2024-07,South Australia,10000.0,0.2356,80
T-S019-2024-08,S019,20240801,2024-08-01,2024-08,South Australia,10000.0,0.2551,80
T-S019-2024-09,S019,20240901,2024-09-01,2024-09,South Australia,10000.0,0.2451,80
T-S019-2024-10,S019,20241001,2024-10-01,2024-10,South Australia,10000.0,0.2536,80
T-S019-2024-11,S019,20241101,2024-11-01,2024-11,South Australia,10000.0,0.2464,80
T-S019-2024-12,S019,20241201,2024-12-01,2024-12,South Australia,10000.0,0.2517,80
T-S019-2025-01,S019,20250101,2025-01-01,2025-01,South Australia,10000.0,0.2588,80
T-S019-2025-02,S019,20250201,2025-02-01,2025-02,South Australia,10000.0,0.262,80
T-S019-2025-03,S019,20250301,2025-03-01,2025-03,South Australia,10000.0,0.2626,80
T-S019-2025-04,S019,20250401,2025-04-01,2025-04,South Australia,10000.0,0.2601,80
T-S019-2025-05,S019,20250501,2025-05-01,2025-05,South Australia,10000.0,0.2433,80
T-S019-2025-06,S019,20250601,2025-06-01,2025-06,South Australia,10000.0,0.26,80
T-S019-2025-07,S019,20250701,2025-07-01,2025-07,South Australia,10000.0,0.2543,80
T-S019-2025-08,S019,20250801,2025-08-01,2025-08,South Australia,10000.0,0.2531,80
T-S019-2025-09,S019,20250901,2025-09-01,2025-09,South Australia,10000.0,0.266,80
T-S019-2025-10,S019,20251001,2025-10-01,2025-10,South Australia,10000.0,0.2462,80
T-S019-2025-11,S019,20251101,2025-11-01,2025-11,South Australia,10000.0,0.2598,80
T-S019-2025-12,S019,20251201,2025-12-01,2025-12,South Australia,10000.0,0.251,80
T-S020-2023-01,S020,20230101,2023-01-01,2023-01,South Australia,10000.0,0.248,80
T-S020-2023-02,S020,20230201,2023-02-01,2023-02,South Australia,10000.0,0.2484,80
T-S020-2023-03,S020,20230301,2023-03-01,2023-03,South Australia,10000.0,0.2481,80
T-S020-2023-04,S020,20230401,2023-04-01,2023-04,South Australia,10000.0,0.2497,80
T-S020-2023-05,S020,20230501,2023-05-01,2023-05,South Australia,10000.0,0.2552,80
T-S020-2023-06,S020,20230601,2023-06-01,2023-06,South Australia,10000.0,0.2436,80
T-S020-2023-07,S020,20230701,2023-07-01,2023-07,South Australia,10000.0,0.2469,80
T-S020-2023-08,S020,20230801,2023-08-01,2023-08,South Australia,10000.0,0.2413,80
T-S020-2023-09,S020,20230901,2023-09-01,2023-09,South Australia,10000.0,0.2288,80
T-S020-2023-10,S020,20231001,2023-10-01,2023-10,South Australia,10000.0,0.2401,80
T-S020-2023-11,S020,20231101,2023-11-01,2023-11,South Australia,10000.0,0.2429,80
T-S020-2023-12,S020,20231201,2023-12-01,2023-12,South Australia,14872.53,0.2488,92
T-S020-2024-01,S020,20240101,2024-01-01,2024-01,South Australia,13181.87,0.2312,80
T-S020-2024-02,S020,20240201,2024-02-01,2024-02,South Australia,10000.0,0.2576,80
T-S020-2024-03,S020,20240301,2024-03-01,2024-03,South Australia,10000.0,0.2415,80
T-S020-2024-04,S020,20240401,2024-04-01,2024-04,South Australia,10000.0,0.2507,80
T-S020-2024-05,S020,20240501,2024-05-01,2024-05,South Australia,10000.0,0.2549,80
T-S020-2024-06,S020,20240601,2024-06-01,2024-06,South Australia,10000.0,0.2513,80
T-S020-2024-07,S020,20240701,2024-07-01,2024-07,South Australia,10000.0,0.2331,80
T-S020-2024-08,S020,20240801,2024-08-01,2024-08,South Australia,10000.0,0.2538,80
T-S020-2024-09,S020,20240901,2024-09-01,2024-09,South Australia,10000.0,0.2495,80
T-S020-2024-10,S020,20241001,2024-10-01,2024-10,South Australia,10000.0,0.2346,80
T-S020-2024-11,S020,20241101,2024-11-01,2024-11,South Australia,10000.0,0.2494,80
T-S020-2024-12,S020,20241201,2024-12-01,2024-12,South Australia,13077.76,0.257,80
T-S020-2025-01,S020,20250101,2025-01-01,2025-01,South Australia,13817.99,0.2408,80
T-S020-2025-02,S020,20250201,2025-02-01,2025-02,South Australia,10000.0,0.231,80
T-S020-2025-03,S020,20250301,2025-03-01,2025-03,South Australia,10000.0,0.2322,80
T-S020-2025-04,S020,20250401,2025-04-01,2025-04,South Australia,10000.0,0.2479,80
T-S020-2025-05,S020,20250501,2025-05-01,2025-05,South Australia,10000.0,0.2604,80
T-S020-2025-06,S020,20250601,2025-06-01,2025-06,South Australia,10000.0,0.2451,80
T-S020-2025-07,S020,20250701,2025-07-01,2025-07,South Australia,10000.0,0.2349,80
T-S020-2025-08,S020,20250801,2025-08-01,2025-08,South Australia,11210.9,0.2452,80
T-S020-2025-09,S020,20250901,2025-09-01,2025-09,South Australia,10809.33,0.2271,80
T-S020-2025-10,S020,20251001,2025-10-01,2025-10,South Australia,10000.0,0.2425,80
T-S020-2025-11,S020,20251101,2025-11-01,2025-11,South Australia,10472.86,0.2513,80
T-S020-2025-12,S020,20251201,2025-12-01,2025-12,South Australia,15301.99,0.2576,80
T-S021-2023-01,S021,20230101,2023-01-01,2023-01,South Australia,10000.0,0.253,80
T-S021-2023-02,S021,20230201,2023-02-01,2023-02,South Australia,10000.0,0.2547,80
T-S021-2023-03,S021,20230301,2023-03-01,2023-03,South Australia,10000.0,0.2518,80
T-S021-2023-04,S021,20230401,2023-04-01,2023-04,South Australia,10000.0,0.236,80
T-S021-2023-05,S021,20230501,2023-05-01,2023-05,South Australia,10000.0,0.2489,80
T-S021-2023-06,S021,20230601,2023-06-01,2023-06,South Australia,10000.0,0.2476,80
T-S021-2023-07,S021,20230701,2023-07-01,2023-07,South Australia,10000.0,0.2443,80
T-S021-2023-08,S021,20230801,2023-08-01,2023-08,South Australia,10000.0,0.2414,80
T-S021-2023-09,S021,20230901,2023-09-01,2023-09,South Australia,10000.0,0.2389,80
T-S021-2023-10,S021,20231001,2023-10-01,2023-10,South Australia,10000.0,0.2406,80
T-S021-2023-11,S021,20231101,2023-11-01,2023-11,South Australia,10000.0,0.2413,80
T-S021-2023-12,S021,20231201,2023-12-01,2023-12,South Australia,11252.0,0.2379,80
T-S021-2024-01,S021,20240101,2024-01-01,2024-01,South Australia,10000.0,0.2557,80
T-S021-2024-02,S021,20240201,2024-02-01,2024-02,South Australia,10000.0,0.2363,80
T-S021-2024-03,S021,20240301,2024-03-01,2024-03,South Australia,10000.0,0.2272,80
T-S021-2024-04,S021,20240401,2024-04-01,2024-04,South Australia,10000.0,0.2273,80
T-S021-2024-05,S021,20240501,2024-05-01,2024-05,South Australia,10000.0,0.2544,80
T-S021-2024-06,S021,20240601,2024-06-01,2024-06,South Australia,10000.0,0.2347,80
T-S021-2024-07,S021,20240701,2024-07-01,2024-07,South Australia,10000.0,0.2445,80
T-S021-2024-08,S021,20240801,2024-08-01,2024-08,South Australia,10000.0,0.2405,80
T-S021-2024-09,S021,20240901,2024-09-01,2024-09,South Australia,10000.0,0.2365,80
T-S021-2024-10,S021,20241001,2024-10-01,2024-10,South Australia,10000.0,0.2512,80
T-S021-2024-11,S021,20241101,2024-11-01,2024-11,South Australia,10000.0,0.2525,80
T-S021-2024-12,S021,20241201,2024-12-01,2024-12,South Australia,13605.7,0.244,80
T-S021-2025-01,S021,20250101,2025-01-01,2025-01,South Australia,13735.71,0.2358,80
T-S021-2025-02,S021,20250201,2025-02-01,2025-02,South Australia,10000.0,0.2644,80
T-S021-2025-03,S021,20250301,2025-03-01,2025-03,South Australia,10000.0,0.2465,80
T-S021-2025-04,S021,20250401,2025-04-01,2025-04,South Australia,10000.0,0.2505,80
T-S021-2025-05,S021,20250501,2025-05-01,2025-05,South Australia,10000.0,0.2453,80
T-S021-2025-06,S021,20250601,2025-06-01,2025-06,South Australia,10000.0,0.2421,80
T-S021-2025-07,S021,20250701,2025-07-01,2025-07,South Australia,10000.0,0.2319,80
T-S021-2025-08,S021,20250801,2025-08-01,2025-08,South Australia,10000.0,0.241,80
T-S021-2025-09,S021,20250901,2025-09-01,2025-09,South Australia,10000.0,0.2345,80
T-S021-2025-10,S021,20251001,2025-10-01,2025-10,South Australia,10000.0,0.2423,80
T-S021-2025-11,S021,20251101,2025-11-01,2025-11,South Australia,10000.0,0.2515,80
T-S021-2025-12,S021,20251201,2025-12-01,2025-12,South Australia,12608.13,0.2499,80
T-S022-2023-01,S022,20230101,2023-01-01,2023-01,Metro Perth,11457.1,0.2415,80
T-S022-2023-02,S022,20230201,2023-02-01,2023-02,Metro Perth,10000.0,0.2357,80
T-S022-2023-03,S022,20230301,2023-03-01,2023-03,Metro Perth,10000.0,0.2173,80
T-S022-2023-04,S022,20230401,2023-04-01,2023-04,Metro Perth,10000.0,0.2319,80
T-S022-2023-05,S022,20230501,2023-05-01,2023-05,Metro Perth,10000.0,0.2642,80
T-S022-2023-06,S022,20230601,2023-06-01,2023-06,Metro Perth,10000.0,0.2538,80
T-S022-2023-07,S022,20230701,2023-07-01,2023-07,Metro Perth,10000.0,0.2601,80
T-S022-2023-08,S022,20230801,2023-08-01,2023-08,Metro Perth,10000.0,0.2512,80
T-S022-2023-09,S022,20230901,2023-09-01,2023-09,Metro Perth,10000.0,0.2413,80
T-S022-2023-10,S022,20231001,2023-10-01,2023-10,Metro Perth,10000.0,0.2426,80
T-S022-2023-11,S022,20231101,2023-11-01,2023-11,Metro Perth,11186.82,0.2438,80
T-S022-2023-12,S022,20231201,2023-12-01,2023-12,Metro Perth,15573.1,0.2473,93
T-S022-2024-01,S022,20240101,2024-01-01,2024-01,Metro Perth,13493.41,0.2366,80
T-S022-2024-02,S022,20240201,2024-02-01,2024-02,Metro Perth,10000.0,0.2438,80
T-S022-2024-03,S022,20240301,2024-03-01,2024-03,Metro Perth,10000.0,0.2428,80
T-S022-2024-04,S022,20240401,2024-04-01,2024-04,Metro Perth,10000.0,0.2403,80
T-S022-2024-05,S022,20240501,2024-05-01,2024-05,Metro Perth,10648.11,0.2569,80
T-S022-2024-06,S022,20240601,2024-06-01,2024-06,Metro Perth,10000.0,0.2376,80
T-S022-2024-07,S022,20240701,2024-07-01,2024-07,Metro Perth,10000.0,0.2363,80
T-S022-2024-08,S022,20240801,2024-08-01,2024-08,Metro Perth,10000.0,0.2358,80
T-S022-2024-09,S022,20240901,2024-09-01,2024-09,Metro Perth,10000.0,0.2417,80
T-S022-2024-10,S022,20241001,2024-10-01,2024-10,Metro Perth,10000.0,0.2376,80
T-S022-2024-11,S022,20241101,2024-11-01,2024-11,Metro Perth,10000.0,0.224,80
T-S022-2024-12,S022,20241201,2024-12-01,2024-12,Metro Perth,14103.11,0.2384,80
T-S022-2025-01,S022,20250101,2025-01-01,2025-01,Metro Perth,12269.94,0.2521,81
T-S022-2025-02,S022,20250201,2025-02-01,2025-02,Metro Perth,10000.0,0.2533,80
T-S022-2025-03,S022,20250301,2025-03-01,2025-03,Metro Perth,10000.0,0.2438,80
T-S022-2025-04,S022,20250401,2025-04-01,2025-04,Metro Perth,10000.0,0.2382,80
T-S022-2025-05,S022,20250501,2025-05-01,2025-05,Metro Perth,11357.47,0.2447,80
T-S022-2025-06,S022,20250601,2025-06-01,2025-06,Metro Perth,10179.85,0.2565,80
T-S022-2025-07,S022,20250701,2025-07-01,2025-07,Metro Perth,10000.0,0.2463,80
T-S022-2025-08,S022,20250801,2025-08-01,2025-08,Metro Perth,10000.0,0.2434,80
T-S022-2025-09,S022,20250901,2025-09-01,2025-09,Metro Perth,10000.0,0.25,80
T-S022-2025-10,S022,20251001,2025-10-01,2025-10,Metro Perth,10000.0,0.2409,80
T-S022-2025-11,S022,20251101,2025-11-01,2025-11,Metro Perth,10352.56,0.2499,80
T-S022-2025-12,S022,20251201,2025-12-01,2025-12,Metro Perth,14597.9,0.2488,88
T-S023-2023-01,S023,20230101,2023-01-01,2023-01,Metro Perth,10000.0,0.2488,80
T-S023-2023-02,S023,20230201,2023-02-01,2023-02,Metro Perth,10000.0,0.2449,80
T-S023-2023-03,S023,20230301,2023-03-01,2023-03,Metro Perth,10000.0,0.2507,80
T-S023-2023-04,S023,20230401,2023-04-01,2023-04,Metro Perth,10000.0,0.2433,80
T-S023-2023-05,S023,20230501,2023-05-01,2023-05,Metro Perth,10000.0,0.2504,80
T-S023-2023-06,S023,20230601,2023-06-01,2023-06,Metro Perth,10000.0,0.2357,80
T-S023-2023-07,S023,20230701,2023-07-01,2023-07,Metro Perth,10000.0,0.2418,80
T-S023-2023-08,S023,20230801,2023-08-01,2023-08,Metro Perth,10000.0,0.2556,80
T-S023-2023-09,S023,20230901,2023-09-01,2023-09,Metro Perth,10000.0,0.2283,80
T-S023-2023-10,S023,20231001,2023-10-01,2023-10,Metro Perth,10000.0,0.2505,80
T-S023-2023-11,S023,20231101,2023-11-01,2023-11,Metro Perth,10917.5,0.2431,80
T-S023-2023-12,S023,20231201,2023-12-01,2023-12,Metro Perth,13070.46,0.2444,80
T-S023-2024-01,S023,20240101,2024-01-01,2024-01,Metro Perth,10547.22,0.2399,80
T-S023-2024-02,S023,20240201,2024-02-01,2024-02,Metro Perth,10000.0,0.2419,80
T-S023-2024-03,S023,20240301,2024-03-01,2024-03,Metro Perth,10000.0,0.2381,80
T-S023-2024-04,S023,20240401,2024-04-01,2024-04,Metro Perth,10000.0,0.2393,80
T-S023-2024-05,S023,20240501,2024-05-01,2024-05,Metro Perth,10000.0,0.2552,80
T-S023-2024-06,S023,20240601,2024-06-01,2024-06,Metro Perth,10000.0,0.2319,80
T-S023-2024-07,S023,20240701,2024-07-01,2024-07,Metro Perth,10000.0,0.2518,80
T-S023-2024-08,S023,20240801,2024-08-01,2024-08,Metro Perth,10000.0,0.2462,80
T-S023-2024-09,S023,20240901,2024-09-01,2024-09,Metro Perth,10000.0,0.2442,80
T-S023-2024-10,S023,20241001,2024-10-01,2024-10,Metro Perth,10000.0,0.2247,80
T-S023-2024-11,S023,20241101,2024-11-01,2024-11,Metro Perth,11504.78,0.2546,80
T-S023-2024-12,S023,20241201,2024-12-01,2024-12,Metro Perth,14467.86,0.2342,94
T-S023-2025-01,S023,20250101,2025-01-01,2025-01,Metro Perth,15163.73,0.2446,88
T-S023-2025-02,S023,20250201,2025-02-01,2025-02,Metro Perth,11267.82,0.235,80
T-S023-2025-03,S023,20250301,2025-03-01,2025-03,Metro Perth,10000.0,0.258,80
T-S023-2025-04,S023,20250401,2025-04-01,2025-04,Metro Perth,10000.0,0.2444,80
T-S023-2025-05,S023,20250501,2025-05-01,2025-05,Metro Perth,10000.0,0.248,80
T-S023-2025-06,S023,20250601,2025-06-01,2025-06,Metro Perth,10000.0,0.2526,80
T-S023-2025-07,S023,20250701,2025-07-01,2025-07,Metro Perth,10000.0,0.2466,80
T-S023-2025-08,S023,20250801,2025-08-01,2025-08,Metro Perth,10000.0,0.2365,80
T-S023-2025-09,S023,20250901,2025-09-01,2025-09,Metro Perth,10000.0,0.2402,80
T-S023-2025-10,S023,20251001,2025-10-01,2025-10,Metro Perth,10000.0,0.2446,80
T-S023-2025-11,S023,20251101,2025-11-01,2025-11,Metro Perth,11379.9,0.241,80
T-S023-2025-12,S023,20251201,2025-12-01,2025-12,Metro Perth,15843.07,0.2497,98
T-S024-2023-01,S024,20230101,2023-01-01,2023-01,Metro Perth,10004.51,0.2601,80
T-S024-2023-02,S024,20230201,2023-02-01,2023-02,Metro Perth,10000.0,0.2451,80
T-S024-2023-03,S024,20230301,2023-03-01,2023-03,Metro Perth,10000.0,0.2545,80
T-S024-2023-04,S024,20230401,2023-04-01,2023-04,Metro Perth,10000.0,0.2508,80
T-S024-2023-05,S024,20230501,2023-05-01,2023-05,Metro Perth,10000.0,0.2549,80
T-S024-2023-06,S024,20230601,2023-06-01,2023-06,Metro Perth,10000.0,0.2471,80
T-S024-2023-07,S024,20230701,2023-07-01,2023-07,Metro Perth,10000.0,0.2592,80
T-S024-2023-08,S024,20230801,2023-08-01,2023-08,Metro Perth,10000.0,0.2505,80
T-S024-2023-09,S024,20230901,2023-09-01,2023-09,Metro Perth,10000.0,0.2369,80
T-S024-2023-10,S024,20231001,2023-10-01,2023-10,Metro Perth,10000.0,0.2386,80
T-S024-2023-11,S024,20231101,2023-11-01,2023-11,Metro Perth,10000.0,0.2441,80
T-S024-2023-12,S024,20231201,2023-12-01,2023-12,Metro Perth,11681.65,0.2423,80
T-S024-2024-01,S024,20240101,2024-01-01,2024-01,Metro Perth,10000.0,0.2531,80
T-S024-2024-02,S024,20240201,2024-02-01,2024-02,Metro Perth,10000.0,0.2323,80
T-S024-2024-03,S024,20240301,2024-03-01,2024-03,Metro Perth,10000.0,0.2435,80
T-S024-2024-04,S024,20240401,2024-04-01,2024-04,Metro Perth,10000.0,0.2358,80
T-S024-2024-05,S024,20240501,2024-05-01,2024-05,Metro Perth,10000.0,0.2584,80
T-S024-2024-06,S024,20240601,2024-06-01,2024-06,Metro Perth,10000.0,0.2397,80
T-S024-2024-07,S024,20240701,2024-07-01,2024-07,Metro Perth,10000.0,0.2351,80
T-S024-2024-08,S024,20240801,2024-08-01,2024-08,Metro Perth,10000.0,0.2452,80
T-S024-2024-09,S024,20240901,2024-09-01,2024-09,Metro Perth,10000.0,0.2506,80
T-S024-2024-10,S024,20241001,2024-10-01,2024-10,Metro Perth,10000.0,0.2473,80
T-S024-2024-11,S024,20241101,2024-11-01,2024-11,Metro Perth,10000.0,0.2501,80
T-S024-2024-12,S024,20241201,2024-12-01,2024-12,Metro Perth,13864.9,0.2347,86
T-S024-2025-01,S024,20250101,2025-01-01,2025-01,Metro Perth,14759.83,0.2604,84
T-S024-2025-02,S024,20250201,2025-02-01,2025-02,Metro Perth,10000.0,0.2407,80
T-S024-2025-03,S024,20250301,2025-03-01,2025-03,Metro Perth,10000.0,0.2439,80
T-S024-2025-04,S024,20250401,2025-04-01,2025-04,Metro Perth,10000.0,0.2439,80
T-S024-2025-05,S024,20250501,2025-05-01,2025-05,Metro Perth,10000.0,0.2399,80
T-S024-2025-06,S024,20250601,2025-06-01,2025-06,Metro Perth,10000.0,0.2503,80
T-S024-2025-07,S024,20250701,2025-07-01,2025-07,Metro Perth,10000.0,0.2418,80
T-S024-2025-08,S024,20250801,2025-08-01,2025-08,Metro Perth,10561.67,0.2478,80
T-S024-2025-09,S024,20250901,2025-09-01,2025-09,Metro Perth,10000.0,0.2448,80
T-S024-2025-10,S024,20251001,2025-10-01,2025-10,Metro Perth,10000.0,0.2487,80
T-S024-2025-11,S024,20251101,2025-11-01,2025-11,Metro Perth,10000.0,0.2457,80
T-S024-2025-12,S024,20251201,2025-12-01,2025-12,Metro Perth,15285.75,0.2397,80
T-S025-2023-01,S025,20230101,2023-01-01,2023-01,Regional WA,11677.11,0.2496,80
T-S025-2023-02,S025,20230201,2023-02-01,2023-02,Regional WA,10314.58,0.2357,80
T-S025-2023-03,S025,20230301,2023-03-01,2023-03,Regional WA,10000.0,0.2272,80
T-S025-2023-04,S025,20230401,2023-04-01,2023-04,Regional WA,10000.0,0.2446,80
T-S025-2023-05,S025,20230501,2023-05-01,2023-05,Regional WA,10000.0,0.2463,80
T-S025-2023-06,S025,20230601,2023-06-01,2023-06,Regional WA,10000.0,0.2291,80
T-S025-2023-07,S025,20230701,2023-07-01,2023-07,Regional WA,10000.0,0.2529,80
T-S025-2023-08,S025,20230801,2023-08-01,2023-08,Regional WA,10000.0,0.2446,80
T-S025-2023-09,S025,20230901,2023-09-01,2023-09,Regional WA,10000.0,0.2506,80
T-S025-2023-10,S025,20231001,2023-10-01,2023-10,Regional WA,10000.0,0.2452,80
T-S025-2023-11,S025,20231101,2023-11-01,2023-11,Regional WA,10000.0,0.2477,80
T-S025-2023-12,S025,20231201,2023-12-01,2023-12,Regional WA,14776.25,0.2446,92
T-S025-2024-01,S025,20240101,2024-01-01,2024-01,Regional WA,13009.54,0.2483,80
T-S025-2024-02,S025,20240201,2024-02-01,2024-02,Regional WA,10000.0,0.2601,80
